t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
6991,-57.8945,2.44905,78.6474,74.1149,93.443,116.555,92.1012,208.025,-588.806,-508.542,-882.93,-1135.49,397.26,2840.4,3347,2997.83
6992,-57.9234,-1.68311,76.54,76.2913,91.4199,118.151,90.189,208.864,-588.067,-509.396,-882.275,-1136,396.678,2840.48,3346.69,2998.18
6993,-57.6575,-5.80672,74.3725,78.4077,89.3696,119.712,88.2692,209.686,-587.328,-510.248,-881.62,-1136.51,396.095,2840.56,3346.37,2998.53
6994,-57.0982,-9.90077,72.1467,80.4626,87.2928,121.237,86.342,210.489,-586.587,-511.1,-880.964,-1137.01,395.513,2840.64,3346.06,2998.88
6995,-56.2484,-13.9444,69.8642,82.4544,85.19,122.726,84.4075,211.275,-585.844,-511.95,-880.309,-1137.52,394.93,2840.72,3345.74,2999.23
6996,-55.1123,-17.9172,67.5269,84.3814,83.062,124.179,82.4659,212.044,-585.101,-512.8,-879.653,-1138.03,394.347,2840.8,3345.43,2999.58
6997,-53.6958,-21.7987,65.1367,86.2422,80.9092,125.595,80.5174,212.794,-584.356,-513.648,-878.997,-1138.53,393.765,2840.88,3345.12,2999.93
6998,-52.0061,-25.5694,62.6952,88.0354,78.7324,126.973,78.5621,213.527,-583.61,-514.495,-878.34,-1139.04,393.182,2840.96,3344.8,3000.28
6999,-50.0518,-29.2099,60.2046,89.7594,76.5323,128.314,76.6002,214.241,-582.863,-515.342,-877.683,-1139.54,392.599,2841.04,3344.49,3000.63
7000,-47.8428,-32.7018,57.6668,91.4131,74.3094,129.617,74.6318,214.938,-582.115,-516.187,-877.026,-1140.05,392.017,2841.12,3344.17,3000.98
7001,-45.3903,-36.0273,55.0837,92.995,72.0644,130.881,72.6572,215.616,-581.365,-517.031,-876.369,-1140.55,391.434,2841.2,3343.86,3001.33
7002,-42.7069,-39.1695,52.4574,94.5039,69.798,132.106,70.6765,216.276,-580.614,-517.874,-875.711,-1141.06,390.851,2841.28,3343.55,3001.68
7003,-39.8062,-42.1124,49.79,95.9387,67.5108,133.292,68.6898,216.919,-579.862,-518.716,-875.053,-1141.56,390.268,2841.36,3343.23,3002.02
7004,-36.7029,-44.8409,47.0834,97.2983,65.2037,134.439,66.6973,217.542,-579.109,-519.556,-874.395,-1142.06,389.686,2841.44,3342.92,3002.37
7005,-33.4127,-47.3412,44.34,98.5815,62.8771,135.546,64.6992,218.148,-578.355,-520.396,-873.736,-1142.57,389.103,2841.52,3342.6,3002.72
7006,-29.9525,-49.6006,41.5617,99.7874,60.5319,136.612,62.6957,218.735,-577.599,-521.235,-873.077,-1143.07,388.52,2841.6,3342.29,3003.07
7007,-26.3399,-51.6074,38.7509,100.915,58.1687,137.638,60.6869,219.304,-576.842,-522.072,-872.418,-1143.57,387.937,2841.68,3341.98,3003.42
7008,-22.5931,-53.3515,35.9097,101.964,55.7882,138.622,58.673,219.855,-576.084,-522.908,-871.759,-1144.07,387.354,2841.76,3341.66,3003.77
7009,-18.7313,-54.824,33.0403,102.932,53.3912,139.566,56.6542,220.386,-575.325,-523.744,-871.099,-1144.58,386.772,2841.83,3341.35,3004.12
7010,-14.7741,-56.0172,30.145,103.82,50.9783,140.468,54.6306,220.9,-574.564,-524.578,-870.439,-1145.08,386.189,2841.91,3341.03,3004.47
7011,-10.7416,-56.9252,27.2261,104.626,48.5503,141.329,52.6024,221.395,-573.802,-525.411,-869.779,-1145.58,385.606,2841.99,3340.72,3004.82
7012,-6.65447,-57.5432,24.2858,105.351,46.1078,142.148,50.5698,221.871,-573.039,-526.243,-869.118,-1146.08,385.023,2842.07,3340.4,3005.17
7013,-2.53341,-57.868,21.3265,105.992,43.6517,142.924,48.533,222.328,-572.275,-527.074,-868.457,-1146.58,384.44,2842.15,3340.09,3005.52
7014,1.60056,-57.8979,18.3505,106.551,41.1826,143.658,46.492,222.767,-571.51,-527.904,-867.796,-1147.08,383.857,2842.23,3339.77,3005.86
7015,5.72637,-57.6327,15.3601,107.026,38.7013,144.349,44.4472,223.187,-570.743,-528.732,-867.135,-1147.58,383.274,2842.3,3339.46,3006.21
7016,9.82299,-57.0738,12.3577,107.418,36.2084,144.998,42.3986,223.589,-569.976,-529.56,-866.473,-1148.07,382.691,2842.38,3339.15,3006.56
7017,13.8695,-56.2238,9.34552,107.725,33.7049,145.603,40.3464,223.971,-569.207,-530.386,-865.811,-1148.57,382.108,2842.46,3338.83,3006.91
7018,17.8453,-55.0872,6.32607,107.948,31.1913,146.166,38.2909,224.335,-568.437,-531.211,-865.149,-1149.07,381.525,2842.54,3338.52,3007.26
7019,21.7301,-53.6696,3.30166,108.086,28.6685,146.684,36.2321,224.68,-567.665,-532.036,-864.486,-1149.57,380.942,2842.62,3338.2,3007.61
7020,25.504,-51.9782,0.27466,108.139,26.1372,147.16,34.1703,225.006,-566.893,-532.859,-863.823,-1150.07,380.359,2842.69,3337.89,3007.96
7021,29.1478,-50.0216,-2.75255,108.108,23.5981,147.591,32.1056,225.313,-566.119,-533.681,-863.16,-1150.56,379.776,2842.77,3337.57,3008.31
7022,32.6429,-47.8097,-5.77761,107.992,21.052,147.979,30.0382,225.601,-565.344,-534.502,-862.496,-1151.06,379.193,2842.85,3337.26,3008.65
7023,35.9713,-45.3538,-8.79814,107.792,18.4997,148.323,27.9683,225.87,-564.568,-535.321,-861.832,-1151.56,378.61,2842.93,3336.94,3009
7024,39.1161,-42.6663,-11.8118,107.507,15.9419,148.623,25.8961,226.12,-563.791,-536.14,-861.168,-1152.05,378.027,2843,3336.63,3009.35
7025,42.0611,-39.761,-14.8162,107.138,13.3793,148.879,23.8216,226.352,-563.012,-536.957,-860.504,-1152.55,377.444,2843.08,3336.31,3009.7
7026,44.7913,-36.6526,-17.809,106.685,10.8128,149.091,21.7452,226.564,-562.232,-537.774,-859.839,-1153.04,376.86,2843.16,3336,3010.05
7027,47.2927,-33.3569,-20.7878,106.148,8.24305,149.258,19.6669,226.757,-561.452,-538.589,-859.174,-1153.54,376.277,2843.23,3335.68,3010.4
7028,49.5525,-29.8909,-23.7504,105.529,5.67087,149.381,17.587,226.931,-560.67,-539.403,-858.509,-1154.03,375.694,2843.31,3335.37,3010.75
7029,51.5591,-26.2721,-26.6944,104.826,3.09701,149.46,15.5056,227.086,-559.886,-540.216,-857.844,-1154.52,375.111,2843.39,3335.05,3011.09
7030,53.3021,-22.519,-29.6175,104.042,0.52223,149.495,13.4229,227.222,-559.102,-541.028,-857.178,-1155.02,374.528,2843.46,3334.74,3011.44
7031,54.7728,-18.6509,-32.5174,103.176,-2.05271,149.485,11.3391,227.339,-558.316,-541.838,-856.512,-1155.51,373.945,2843.54,3334.42,3011.79
7032,55.9634,-14.6874,-35.3919,102.23,-4.62704,149.431,9.25431,227.436,-557.53,-542.648,-855.846,-1156,373.361,2843.61,3334.11,3012.14
7033,56.8678,-10.6488,-38.2386,101.204,-7.19999,149.333,7.16875,227.515,-556.742,-543.456,-855.179,-1156.5,372.778,2843.69,3333.79,3012.49
7034,57.4815,-6.55571,-41.0555,100.098,-9.77082,149.19,5.08258,227.575,-555.953,-544.263,-854.512,-1156.99,372.195,2843.77,3333.48,3012.83
7035,57.8012,-2.42914,-43.8403,98.9141,-12.3387,149.003,2.99599,227.615,-555.162,-545.069,-853.845,-1157.48,371.612,2843.84,3333.16,3013.18
7036,57.8253,1.70986,-46.5907,97.6528,-14.903,148.772,0.909148,227.636,-554.371,-545.874,-853.177,-1157.97,371.028,2843.92,3332.85,3013.53
7037,57.5537,5.84011,-49.3047,96.3152,-17.4629,148.497,-1.17777,227.638,-553.578,-546.678,-852.509,-1158.46,370.445,2843.99,3332.53,3013.88
7038,56.9876,9.94049,-51.9802,94.9022,-20.0176,148.178,-3.2646,227.621,-552.785,-547.481,-851.841,-1158.95,369.862,2844.07,3332.22,3014.23
7039,56.1299,13.99,-54.615,93.415,-22.5663,147.815,-5.35114,227.585,-551.99,-548.282,-851.173,-1159.44,369.278,2844.14,3331.9,3014.58
7040,54.9852,17.968,-57.2071,91.8548,-25.1084,147.408,-7.43725,227.53,-551.194,-549.083,-850.504,-1159.93,368.695,2844.22,3331.58,3014.92
7041,53.5591,21.854,-59.7545,90.2228,-27.643,146.958,-9.52272,227.456,-550.396,-549.882,-849.835,-1160.42,368.112,2844.29,3331.27,3015.27
7042,51.859,25.6282,-62.2552,88.5203,-30.1694,146.464,-11.6074,227.362,-549.598,-550.68,-849.166,-1160.91,367.528,2844.37,3330.95,3015.62
7043,49.8935,29.2713,-64.7072,86.7485,-32.687,145.926,-13.6911,227.25,-548.798,-551.477,-848.497,-1161.4,366.945,2844.44,3330.64,3015.97
7044,47.6729,32.7646,-67.1087,84.909,-35.1948,145.345,-15.7737,227.118,-547.998,-552.272,-847.827,-1161.88,366.361,2844.52,3330.32,3016.32
7045,45.2083,36.0903,-69.4577,83.0031,-37.6922,144.722,-17.8549,226.968,-547.196,-553.067,-847.157,-1162.37,365.778,2844.59,3330.01,3016.66
7046,42.5124,39.2314,-71.7524,81.0324,-40.1784,144.055,-19.9346,226.798,-546.393,-553.86,-846.487,-1162.86,365.195,2844.67,3329.69,3017.01
7047,39.599,42.1718,-73.9911,78.9983,-42.6527,143.346,-22.0127,226.609,-545.589,-554.652,-845.816,-1163.35,364.611,2844.74,3329.38,3017.36
7048,36.4831,44.8965,-76.1719,76.9025,-45.1144,142.594,-24.0889,226.402,-544.783,-555.444,-845.145,-1163.83,364.028,2844.82,3329.06,3017.71
7049,33.1806,47.3915,-78.2933,74.7467,-47.5628,141.8,-26.1631,226.175,-543.977,-556.233,-844.474,-1164.32,363.444,2844.89,3328.74,3018.05
7050,29.7084,49.6441,-80.3535,72.5324,-49.997,140.964,-28.2351,225.929,-543.169,-557.022,-843.802,-1164.8,362.861,2844.96,3328.43,3018.4
7051,26.0842,51.6429,-82.351,70.2615,-52.4165,140.086,-30.3047,225.664,-542.361,-557.81,-843.131,-1165.29,362.277,2845.04,3328.11,3018.75
7052,22.3267,53.3775,-84.2841,67.9358,-54.8204,139.167,-32.3718,225.381,-541.551,-558.596,-842.459,-1165.77,361.694,2845.11,3327.8,3019.1
7053,18.455,54.8393,-86.1514,65.5569,-57.2081,138.207,-34.4362,225.078,-540.74,-559.381,-841.786,-1166.26,361.11,2845.18,3327.48,3019.44
7054,14.489,56.0207,-87.9515,63.1269,-59.5789,137.205,-36.4977,224.757,-539.928,-560.165,-841.114,-1166.74,360.526,2845.26,3327.16,3019.79
7055,10.4489,56.9158,-89.6829,60.6476,-61.932,136.163,-38.5561,224.416,-539.114,-560.948,-840.441,-1167.23,359.943,2845.33,3326.85,3020.14
7056,6.35539,57.52,-91.3443,58.121,-64.2669,135.081,-40.6113,224.057,-538.3,-561.73,-839.768,-1167.71,359.359,2845.4,3326.53,3020.49
7057,2.22942,57.8303,-92.9344,55.549,-66.5827,133.959,-42.663,223.679,-537.484,-562.51,-839.094,-1168.19,358.776,2845.48,3326.22,3020.83
7058,-1.90795,57.8452,-94.4519,52.9336,-68.8787,132.797,-44.7112,223.282,-536.668,-563.29,-838.42,-1168.68,358.192,2845.55,3325.9,3021.18
7059,-6.03557,57.5645,-95.8957,50.277,-71.1544,131.596,-46.7557,222.867,-535.85,-564.068,-837.746,-1169.16,357.608,2845.62,3325.58,3021.53
7060,-10.1324,56.9899,-97.2647,47.581,-73.4091,130.356,-48.7962,222.433,-535.031,-564.845,-837.072,-1169.64,357.025,2845.7,3325.27,3021.88
7061,-14.1774,56.1243,-98.5578,44.848,-75.642,129.077,-50.8326,221.98,-534.211,-565.62,-836.398,-1170.12,356.441,2845.77,3324.95,3022.22
7062,-18.1501,54.9721,-99.774,42.0799,-77.8526,127.76,-52.8648,221.509,-533.39,-566.395,-835.723,-1170.6,355.857,2845.84,3324.64,3022.57
